item_id,pedido_id,produto_id,quantidade,preco_unitario,desconto
5733,2283,53,1,316.65,0.1
5734,2283,1,1,715.3,0.0
5735,2284,40,5,648.76,0.0
5736,2284,6,4,511.21,0.0
5737,2285,8,3,190.49,0.05
5738,2286,29,1,213.92,0.0
5739,2286,48,4,525.6,0.15
5740,2286,53,2,326.58,
5741,2286,34,3,796.49,0.2
5742,2287,22,4,518.69,0.2
5743,2287,30,1,90.57,
5744,2288,4,5,681.19,0.05
5745,2289,60,5,386.3,
5746,2289,45,2,394.09,0.05
5747,2289,44,2,753.54,0.0
5748,2290,45,2,375.14,0.2
5749,2290,11,1,146.65,0.1
5750,2291,22,3,549.4,0.2
5751,2291,51,4,189.52,0.05
5752,2292,32,2,432.95,0.1
5753,2293,3,1,563.82,0.1
5754,2294,9,3,26.82,0.05
5755,2295,22,1,586.17,0.05
5756,2295,41,3,39.86,
5757,2295,3,4,561.09,0.2
5758,2296,55,2,537.19,0.05
5759,2297,18,3,646.06,
5760,2298,13,3,20.88,0.05
5761,2298,44,5,719.09,0.2
5762,2298,2,4,43.09,0.15
5763,2299,45,5,351.36,0.2
5764,2299,1,1,730.58,0.0
5765,2300,54,3,251.36,0.1
5766,2300,29,1,232.64,0.15
5767,2300,17,4,154.26,0.15
5768,2300,43,3,246.94,0.1
5769,2301,38,4,207.08,0.15
5770,2301,1,2,634.11,
5771,2301,21,4,701.09,0.05
5772,2301,52,2,70.73,0.1
5773,2302,25,3,352.65,0.15
5774,2302,55,1,527.22,0.05
5775,2303,58,5,106.7,0.15
5776,2303,33,4,638.28,
5777,2303,1,4,673.03,0.05
5778,2304,10,3,632.37,0.1
5779,2304,58,2,121.13,0.1
5780,2304,9,1,29.46,0.15
5781,2305,57,3,244.74,0.15
5782,2305,57,5,260.27,0.1
5783,2305,14,1,274.68,0.1
5784,2305,6,5,525.28,0.2
5785,2306,1,2,663.55,0.2
5786,2307,51,1,180.48,0.1
5787,2308,44,2,769.11,0.1
5788,2308,53,1,287.28,
5789,2308,41,1,41.18,0.0
5790,2309,12,2,123.61,0.05
5791,2310,47,1,354.28,0.2
5792,2310,16,1,478.57,0.2
5793,2311,43,3,240.46,0.15
5794,2311,47,3,395.18,0.0
5795,2311,9,2,27.06,0.1
5796,2311,9,3,29.41,
5797,2312,4,2,619.5,0.0
5798,2312,44,5,747.7,
5799,2312,25,4,339.13,0.0
5800,2312,43,3,239.57,0.2
5801,2313,20,2,533.75,0.1
5802,2313,10,4,680.07,0.1
5803,2313,48,3,530.0,0.1
5804,2314,36,1,593.52,0.2
5805,2315,23,5,539.03,0.15
5806,2315,42,4,449.29,0.05
5807,2316,36,1,604.05,0.05
5808,2316,17,2,141.38,0.0
5809,2316,1,4,633.6,0.05
5810,2317,27,2,685.19,0.15
5811,2317,45,4,395.65,0.2
5812,2317,58,1,112.3,0.0
5813,2318,52,5,70.2,0.05
5814,2319,9,5,27.5,0.2
5815,2320,28,1,308.13,0.15
5816,2320,56,3,368.47,
5817,2320,40,4,699.63,
5818,2320,57,1,250.16,0.0
5819,2321,3,3,515.39,0.1
5820,2321,20,4,561.76,0.2
5821,2322,39,2,148.42,0.0
5822,2322,43,4,226.46,0.05
5823,2322,56,1,352.39,0.0
5824,2323,45,2,352.42,
5825,2323,15,5,156.88,0.1
5826,2324,10,2,591.8,0.15
5827,2324,12,3,129.26,0.1
5828,2324,36,4,614.21,0.0
5829,2324,15,3,155.82,0.05
5830,2325,49,1,322.86,0.15
5831,2325,30,4,92.35,0.05
5832,2326,59,5,693.92,0.1
5833,2326,1,2,655.71,0.15
5834,2326,38,5,205.17,0.2
5835,2326,9,4,28.56,
5836,2327,14,3,287.32,
5837,2328,20,5,580.2,0.1
5838,2328,50,1,336.64,
5839,2329,57,2,263.0,0.1
5840,2330,36,1,593.03,0.15
5841,2330,11,5,141.83,0.15
5842,2330,17,2,156.57,0.15
5843,2331,23,3,554.06,0.15
5844,2331,22,4,569.22,0.1
5845,2331,60,3,366.82,0.1
5846,2331,23,1,528.29,0.15
5847,2332,6,5,523.53,0.05
5848,2332,21,2,644.45,
5849,2332,12,3,127.13,0.15
5850,2333,16,5,484.02,0.2
5851,2333,40,4,714.78,0.15
5852,2334,31,5,174.38,0.15
5853,2334,52,4,64.51,0.2
5854,2334,44,5,788.61,0.0
5855,2334,44,1,801.71,0.2
5856,2335,33,5,612.44,0.2
5857,2335,6,5,508.79,0.1
5858,2335,50,4,364.51,0.1
5859,2336,56,4,368.4,0.15
5860,2336,49,3,300.43,0.05
5861,2337,55,5,515.91,0.1
5862,2337,11,5,146.68,0.0
5863,2338,42,5,488.78,0.05
5864,2339,51,3,175.72,0.1
5865,2339,56,2,382.69,0.0
5866,2339,18,3,579.23,0.2
5867,2340,41,4,41.17,0.15
5868,2340,14,4,271.79,0.05
5869,2341,16,5,465.45,
5870,2341,48,1,498.9,0.1
5871,2341,53,2,330.4,0.05
5872,2342,6,1,517.56,0.15
5873,2342,13,2,22.13,0.0
5874,2342,6,5,530.08,
5875,2342,25,1,364.79,0.2
5876,2343,14,3,253.6,0.05
5877,2343,45,3,397.34,0.0
5878,2343,34,2,822.89,0.0
5879,2344,45,4,345.62,0.0
5880,2344,30,5,95.79,0.1
5881,2344,56,3,374.82,0.0
5882,2344,41,5,42.82,0.15
5883,2345,23,3,510.67,0.2
5884,2346,2,5,42.24,0.1
5885,2346,50,5,374.53,0.0
5886,2346,1,5,728.38,0.1
5887,2347,48,3,495.52,0.0
5888,2348,34,4,748.03,0.2
5889,2348,59,5,686.14,0.2
5890,2348,3,2,554.4,0.0
5891,2348,39,1,156.85,0.15
5892,2349,59,1,681.13,0.0
5893,2350,58,4,118.24,
5894,2350,22,5,563.67,0.1
5895,2350,56,3,365.62,
5896,2350,17,3,162.5,0.1
5897,2351,15,4,148.19,0.05
5898,2351,23,3,512.32,0.2
5899,2351,8,2,181.38,
5900,2352,59,2,761.78,0.2
5901,2352,11,4,149.64,
5902,2352,21,5,646.34,0.0
5903,2352,40,2,727.86,0.15
5904,2353,16,3,469.03,0.05
5905,2354,11,5,151.74,0.0
5906,2355,8,3,187.12,
5907,2356,50,4,357.16,0.15
5908,2356,17,2,150.64,0.15
5909,2357,30,1,97.4,0.2
5910,2358,8,3,194.69,0.15
5911,2358,56,1,358.96,
5912,2359,28,5,272.85,
5913,2360,1,2,729.05,0.05
5914,2360,26,3,737.61,0.05
5915,2361,28,1,267.93,
5916,2362,22,5,557.49,0.15
5917,2362,59,3,696.67,
5918,2363,21,3,734.89,0.05
5919,2363,7,2,199.54,0.1
5920,2363,3,2,564.29,0.0
5921,2364,52,4,71.55,0.0
5922,2364,2,3,42.18,0.0
5923,2364,6,4,499.51,0.2
5924,2365,26,4,821.25,0.2
5925,2366,42,5,487.83,
5926,2366,17,5,154.13,0.0
5927,2366,56,5,387.86,0.1
5928,2366,47,3,349.25,0.1
5929,2367,48,5,515.37,0.2
5930,2367,3,4,567.68,0.1
5931,2368,4,2,682.31,0.1
5932,2368,46,3,564.31,0.05
5933,2368,54,1,283.66,0.2
5934,2369,41,4,42.61,0.0
5935,2369,52,5,63.19,0.2
5936,2369,44,5,758.03,0.0
5937,2370,3,2,547.76,
5938,2370,52,4,73.41,
5939,2370,37,2,63.78,0.15
5940,2370,4,1,597.28,0.1
5941,2371,40,2,707.5,0.0
5942,2372,27,4,655.3,0.2
5943,2372,11,1,144.61,0.1
5944,2372,3,3,542.56,0.05
5945,2372,46,5,555.76,0.05
5946,2373,38,3,211.47,0.05
5947,2373,26,2,780.01,0.1
5948,2374,40,3,710.61,0.05
5949,2374,18,2,608.82,0.05
5950,2374,8,4,183.28,0.2
5951,2375,55,5,484.26,0.0
5952,2375,44,4,732.5,0.15
5953,2375,1,1,715.1,0.15
5954,2375,8,5,202.58,0.05
5955,2376,13,5,22.86,0.15
5956,2376,33,1,604.99,0.0
5957,2377,25,3,350.53,0.2
5958,2377,22,2,512.72,0.15
5959,2377,51,2,174.23,0.0
5960,2378,57,1,256.83,0.2
5961,2378,2,4,45.26,0.15
5962,2378,50,3,351.88,0.2
5963,2378,17,3,150.91,0.05
5964,2379,40,2,690.21,0.2
5965,2379,18,1,618.0,0.2
5966,2379,46,4,566.31,
5967,2380,48,5,517.02,0.0
5968,2380,55,4,524.21,0.15
5969,2381,53,2,326.27,0.0
5970,2381,12,3,124.15,0.15
5971,2381,41,1,38.58,0.05
5972,2382,38,4,215.69,0.0
5973,2382,43,3,234.38,0.0
5974,2382,47,5,381.26,0.0
5975,2383,18,2,615.19,
5976,2383,23,5,509.08,
5977,2383,44,1,763.01,0.2
5978,2384,5,4,700.13,0.0
5979,2384,41,2,40.3,0.15
5980,2384,30,1,95.69,0.2
5981,2384,6,2,506.03,0.05
5982,2385,23,5,529.29,0.2
5983,2385,34,4,796.18,0.15
5984,2385,59,1,772.33,0.15
5985,2385,58,1,111.95,
5986,2386,34,1,713.62,0.1
5987,2386,30,2,93.03,0.15
5988,2387,54,4,270.0,0.15
5989,2387,60,2,389.56,
5990,2387,37,4,69.84,0.1
5991,2388,1,1,707.26,
5992,2388,3,2,514.16,
5993,2388,40,2,713.46,
5994,2388,49,1,321.95,
5995,2389,29,4,229.34,
5996,2390,41,2,43.02,0.05
5997,2390,15,4,150.42,0.1
5998,2391,18,2,633.86,0.2
5999,2392,49,2,289.92,0.0
6000,2392,54,2,280.33,0.0
6001,2392,28,3,296.66,
6002,2393,2,2,42.64,0.1
6003,2393,45,2,384.3,0.1
6004,2394,33,1,682.34,0.15
6005,2394,35,2,484.85,0.05
6006,2394,34,3,757.68,0.2
6007,2395,41,5,42.66,0.1
6008,2395,13,5,22.71,0.0
6009,2395,40,2,735.24,0.15
6010,2395,11,2,158.18,0.0
6011,2396,33,2,622.96,
6012,2396,49,5,283.89,0.05
6013,2396,47,5,366.25,0.2
6014,2396,2,3,43.72,
6015,2397,59,2,671.85,0.2
6016,2397,29,1,208.33,0.1
6017,2397,12,1,124.73,
6018,2398,30,3,102.67,0.1
6019,2398,37,4,70.61,0.0
6020,2398,35,1,459.18,
6021,2399,7,2,210.36,0.0
6022,2400,7,3,207.15,0.0
6023,2401,6,1,470.08,0.1
6024,2402,4,3,626.91,0.0
6025,2402,33,3,655.04,0.0
6026,2402,60,1,341.89,0.05
6027,2402,28,1,275.2,0.05
6028,2403,10,3,585.6,0.15
6029,2403,16,2,475.35,0.2
6030,2403,14,1,293.97,
6031,2404,50,2,363.93,0.15
6032,2404,44,1,768.24,0.0
6033,2404,55,4,537.88,0.1
6034,2405,60,2,394.03,0.1
6035,2405,48,3,517.04,0.15
6036,2406,33,1,685.39,0.2
6037,2406,8,5,187.22,
6038,2406,7,1,197.92,
6039,2407,58,5,116.47,0.2
6040,2407,24,4,274.86,0.15
6041,2407,42,5,502.39,0.15
6042,2408,52,2,68.37,0.0
6043,2409,28,1,278.5,
6044,2409,44,3,790.36,0.2
6045,2409,34,3,822.85,0.15
6046,2410,29,4,208.82,0.1
6047,2410,1,4,650.26,
6048,2410,22,5,526.55,0.15
6049,2410,37,3,67.58,0.05
6050,2411,29,4,209.9,0.05
6051,2412,2,5,44.77,0.05
6052,2412,23,2,514.95,0.1
6053,2412,30,2,94.99,0.1
6054,2412,46,5,570.08,0.1
6055,2413,27,3,705.25,0.05
6056,2413,18,4,603.21,0.05
6057,2414,21,1,721.6,
6058,2414,46,3,598.92,0.05
6059,2414,52,5,70.83,0.2
6060,2415,16,4,486.38,0.15
6061,2415,53,2,303.07,0.15
6062,2416,4,4,601.85,0.0
6063,2416,19,1,372.36,0.0
6064,2416,16,5,445.84,0.0
6065,2417,42,1,446.57,0.1
6066,2417,38,2,215.44,0.15
6067,2417,35,2,496.33,0.2
6068,2418,21,1,686.8,0.05
6069,2418,14,1,269.8,0.15
6070,2418,16,4,483.24,0.1
6071,2419,45,3,373.0,0.15
6072,2419,8,3,194.3,0.2
6073,2419,28,1,276.74,0.1
6074,2420,41,3,42.06,0.1
6075,2420,26,4,721.5,
6076,2421,6,3,540.23,
6077,2421,49,2,306.71,0.0
6078,2421,16,2,448.53,0.2
6079,2422,41,1,38.8,
6080,2422,44,4,705.77,0.05
6081,2423,51,1,173.24,0.1
6082,2424,11,3,144.35,0.2
6083,2424,31,4,176.52,0.05
6084,2424,57,3,266.85,0.0
6085,2425,8,2,203.38,0.0
6086,2425,54,4,271.84,0.05
6087,2426,43,1,242.3,0.1
6088,2426,44,3,746.32,0.05
6089,2426,56,2,376.36,
6090,2427,4,2,670.54,
6091,2427,28,5,274.46,
6092,2427,24,1,243.87,0.1
6093,2428,46,5,550.09,0.1
6094,2428,7,1,211.01,0.2
6095,2429,25,2,365.26,0.1
6096,2429,24,1,269.96,0.2
6097,2430,36,5,645.82,0.0
6098,2430,53,2,319.88,0.1
6099,2430,24,4,241.15,0.2
6100,2430,38,2,200.58,0.05
6101,2431,55,5,525.12,
6102,2431,26,2,724.12,0.05
6103,2432,33,2,649.98,0.05
6104,2432,39,4,162.45,0.2
6105,2432,31,2,195.8,0.15
6106,2433,41,5,41.2,0.0
6107,2433,6,2,513.38,0.0
6108,2433,50,1,343.1,0.2
6109,2433,46,1,606.63,0.1
6110,2434,3,1,572.04,
6111,2434,22,4,570.79,0.05
6112,2434,40,2,707.56,0.15
6113,2434,46,5,616.31,0.1
6114,2435,21,4,709.38,0.05
6115,2435,41,5,43.27,0.0
6116,2436,33,2,666.17,0.1
6117,2437,16,3,471.56,0.1
6118,2438,31,1,186.7,0.1
6119,2438,4,1,645.07,0.1
6120,2438,29,2,209.5,0.05
6121,2439,18,2,599.52,0.2
6122,2439,16,1,458.83,0.1
6123,2440,2,2,46.66,0.05
6124,2440,50,2,351.88,0.0
6125,2440,54,4,282.53,0.0
6126,2441,41,2,42.36,
6127,2442,18,1,601.19,
6128,2442,6,3,517.67,0.1
6129,2443,58,1,106.0,0.1
6130,2443,41,3,38.63,0.1
6131,2443,49,5,286.55,0.05
6132,2444,31,4,194.45,0.0
6133,2444,4,5,599.66,0.1
6134,2444,50,2,353.37,0.15
6135,2445,59,2,678.91,
6136,2445,33,4,659.8,
6137,2445,37,1,66.13,0.1
6138,2446,43,5,220.23,
6139,2446,51,5,176.77,
6140,2447,16,5,434.88,0.05
6141,2447,20,2,562.63,0.05
6142,2447,15,3,148.53,0.0
6143,2448,9,3,29.08,0.2
6144,2449,5,5,676.73,
6145,2450,20,3,557.05,0.0
6146,2450,5,3,666.22,0.05
6147,2450,20,5,590.17,0.1
6148,2450,25,2,345.59,
6149,2451,35,4,471.18,
6150,2451,3,3,525.3,0.0
6151,2452,60,1,394.38,0.15
6152,2452,4,4,672.67,
6153,2452,40,4,681.14,0.0
6154,2453,4,3,682.28,0.05
6155,2453,46,4,546.14,0.2
6156,2453,2,4,44.22,0.0
6157,2454,8,2,197.28,0.2
6158,2454,13,4,22.66,
6159,2455,52,1,63.66,0.2
6160,2455,45,3,349.66,
6161,2456,16,3,448.06,0.0
6162,2456,21,5,668.08,0.05
6163,2456,23,4,533.41,0.2
6164,2456,12,2,124.0,0.15
6165,2457,3,2,561.1,0.1
6166,2457,26,3,739.32,
6167,2457,13,3,21.06,0.05
6168,2457,55,4,539.36,0.2
6169,2458,28,4,291.03,
6170,2458,58,1,113.81,0.1
6171,2459,15,2,149.98,0.1
6172,2459,9,5,26.7,0.05
6173,2459,15,3,157.83,
6174,2460,15,3,152.25,0.1
6175,2460,18,3,582.46,
6176,2460,37,4,64.35,0.05
6177,2460,11,1,145.37,0.0
6178,2461,45,4,375.47,0.1
6179,2461,47,2,343.09,0.2
6180,2462,56,4,339.98,
6181,2462,28,4,285.34,0.15
6182,2463,49,5,288.07,0.15
6183,2463,16,4,470.08,0.0
6184,2463,37,1,68.12,0.05
6185,2463,27,2,738.82,0.05
6186,2464,38,5,195.85,0.0
6187,2464,17,3,156.85,0.1
6188,2464,42,2,443.76,0.1
6189,2464,52,4,69.73,0.2
6190,2465,17,3,150.98,
6191,2465,2,3,44.75,0.1
6192,2466,54,4,251.6,0.05
6193,2466,1,5,720.59,0.2
6194,2466,28,5,294.79,0.0
6195,2466,13,4,20.43,0.15
6196,2467,7,2,205.4,0.15
6197,2468,22,3,585.22,
6198,2468,11,3,151.87,0.05
6199,2469,40,2,722.22,0.1
6200,2469,42,2,505.79,0.0
6201,2469,31,2,198.19,0.15
6202,2470,47,4,390.36,
6203,2470,19,4,377.94,0.0
6204,2470,25,1,360.67,0.0
6205,2471,25,2,360.03,
6206,2471,14,2,292.51,0.0
6207,2471,39,3,169.47,0.15
6208,2472,32,2,408.12,0.0
6209,2472,25,4,341.83,0.1
6210,2472,6,4,519.27,0.1
6211,2472,29,5,215.31,0.0
6212,2473,9,2,27.01,0.2
6213,2473,38,1,212.29,
6214,2473,1,3,668.08,0.0
6215,2473,57,3,244.63,0.0
6216,2474,24,2,242.39,0.0
6217,2474,15,3,160.99,0.15
6218,2475,47,2,356.81,
6219,2475,9,5,27.49,0.1
6220,2475,19,5,404.23,0.15
6221,2476,36,5,579.24,0.15
6222,2476,46,3,555.81,0.05
6223,2476,6,3,499.27,0.2
6224,2477,19,3,380.84,
6225,2477,25,4,356.51,0.15
6226,2478,20,4,566.89,0.2
6227,2479,34,1,732.42,0.2
6228,2480,17,1,148.99,0.15
6229,2481,45,5,383.98,0.1
6230,2481,53,2,330.77,0.05
6231,2481,51,1,181.83,0.2
6232,2482,20,2,582.55,0.1
6233,2482,17,3,146.96,0.1
6234,2482,9,1,28.48,0.15
6235,2482,1,5,691.15,0.1
6236,2483,19,4,419.75,0.2
6237,2483,44,1,697.74,0.15
6238,2483,27,3,695.0,0.1
6239,2483,39,1,170.42,0.2
6240,2484,5,5,666.01,
6241,2485,13,2,21.31,0.0
6242,2486,60,3,379.14,0.1
6243,2486,52,4,65.48,0.2
6244,2487,3,5,508.54,0.15
6245,2487,48,1,523.28,
6246,2487,46,2,592.67,0.15
6247,2488,53,4,321.47,0.05
6248,2488,32,2,445.8,0.15
6249,2489,8,4,185.5,0.15
6250,2490,54,4,253.35,0.2
6251,2490,44,5,752.88,0.05
6252,2490,57,3,252.75,
6253,2490,19,3,386.57,0.1
6254,2491,12,4,132.78,0.0
6255,2491,9,3,30.06,0.15
6256,2491,48,3,491.25,
6257,2492,42,5,471.13,0.05
6258,2492,60,4,384.08,0.15
6259,2492,57,5,259.15,
6260,2492,13,2,21.37,0.15
6261,2493,4,2,642.36,0.1
6262,2493,51,3,172.63,0.15
6263,2494,29,5,228.86,
6264,2495,10,2,678.88,0.2
6265,2495,34,1,720.23,
6266,2495,56,2,393.5,
6267,2495,33,1,705.37,
6268,2496,17,3,146.12,0.1
6269,2496,2,2,41.57,0.1
6270,2497,30,5,91.03,0.1
6271,2498,19,1,403.71,0.05
6272,2498,50,1,374.75,0.0
6273,2498,4,1,661.73,
6274,2499,28,5,284.35,0.2
6275,2499,9,4,30.58,0.2
6276,2499,50,1,349.89,0.0
6277,2500,21,4,718.22,0.2
6278,2501,43,5,228.85,0.1
6279,2501,9,4,27.08,
6280,2502,9,4,28.89,0.05
6281,2503,35,3,473.38,0.15
6282,2504,16,5,432.02,
6283,2504,25,5,343.33,0.05
6284,2504,31,5,197.19,0.2
6285,2504,56,3,358.93,0.0
6286,2505,10,2,677.27,0.2
6287,2505,29,3,217.53,
6288,2505,41,3,38.43,
6289,2505,19,4,407.65,0.0
6290,2506,45,3,368.86,0.2
6291,2507,4,4,645.26,0.05
6292,2507,36,2,583.61,0.2
6293,2507,53,3,319.97,0.2
6294,2507,36,2,623.95,0.0
6295,2508,6,2,545.19,
6296,2509,27,3,683.29,0.05
6297,2509,38,2,205.58,0.2
6298,2509,23,1,507.72,0.15
6299,2509,23,2,502.44,0.1
6300,2510,46,1,622.64,
6301,2510,60,4,358.66,0.2
6302,2510,40,3,668.11,0.2
6303,2510,35,5,508.9,0.1
6304,2511,60,3,391.22,0.2
6305,2511,8,1,201.07,0.0
6306,2512,41,3,40.55,0.15
6307,2512,23,5,491.28,
6308,2512,38,1,197.13,0.05
6309,2513,12,5,123.0,0.05
6310,2514,33,4,612.95,0.15
6311,2515,47,4,371.11,0.2
6312,2515,2,1,45.84,0.2
6313,2516,19,1,368.14,0.0
6314,2516,37,1,62.17,
6315,2516,36,3,601.79,
6316,2516,32,4,436.5,0.15
6317,2517,5,1,648.3,0.05
6318,2518,32,4,396.78,0.2
6319,2519,15,4,145.64,0.05
6320,2519,46,3,589.96,0.0
6321,2519,38,2,212.81,0.2
6322,2519,54,4,266.83,0.15
6323,2520,43,1,246.89,0.15
6324,2520,12,3,119.19,
6325,2520,18,4,572.21,0.0
6326,2521,10,3,678.73,0.2
6327,2521,31,4,183.65,0.0
6328,2521,28,2,288.96,0.2
6329,2522,7,3,202.85,
6330,2522,13,1,22.32,0.2
6331,2523,5,3,650.02,0.15
6332,2523,54,3,245.65,0.0
6333,2523,16,1,460.93,
6334,2524,2,4,41.33,0.0
6335,2525,38,2,217.51,0.05
6336,2525,54,1,272.78,0.15
6337,2525,8,3,192.87,0.05
6338,2526,15,5,148.52,0.05
6339,2526,30,3,92.47,0.05
6340,2526,9,5,27.33,
6341,2527,12,2,126.69,
6342,2527,31,4,189.8,0.1
6343,2527,47,4,389.47,0.0
6344,2528,49,3,279.64,
6345,2528,2,2,46.99,
6346,2528,19,3,376.35,0.05
6347,2529,24,3,273.11,0.05
6348,2529,47,3,353.1,0.2
6349,2529,12,1,123.25,0.1
6350,2529,13,2,22.44,0.2
6351,2530,59,1,690.74,0.05
6352,2530,1,1,716.91,0.15
6353,2530,14,1,265.94,0.05
6354,2530,7,4,193.37,0.1
6355,2531,10,2,592.84,0.1
6356,2532,28,5,271.52,0.0
6357,2532,25,5,369.64,0.1
6358,2533,19,1,400.72,0.05
6359,2534,35,3,499.68,0.2
6360,2534,2,2,46.63,0.2
6361,2535,32,2,459.92,0.05
6362,2535,12,1,129.29,0.2
6363,2535,25,5,353.74,
6364,2535,30,4,99.6,0.15
6365,2536,57,2,272.37,0.05
6366,2536,55,2,505.61,0.05
6367,2536,26,1,715.06,
6368,2537,17,4,147.99,0.0
6369,2538,42,2,481.13,0.0
6370,2538,46,1,613.73,0.05
6371,2538,26,4,800.8,0.0
6372,2539,46,1,553.47,
6373,2539,8,1,178.73,0.15
6374,2539,31,5,182.12,0.0
6375,2539,1,4,699.45,0.0
6376,2540,29,3,224.74,0.15
6377,2540,25,1,376.73,0.2
6378,2541,50,5,351.2,0.2
6379,2541,5,3,654.77,0.15
6380,2542,19,4,425.66,0.0
6381,2542,41,1,39.47,0.2
6382,2542,8,1,188.15,0.0
6383,2542,8,2,183.23,0.2
6384,2543,40,1,732.97,0.15
6385,2543,15,1,166.13,0.05
6386,2543,4,3,633.77,0.0
6387,2544,58,2,119.36,0.0
6388,2544,48,5,542.85,0.0
6389,2544,47,4,389.09,0.1
6390,2544,39,2,152.98,0.15
6391,2545,60,5,351.22,0.05
6392,2545,58,1,120.83,0.1
6393,2546,35,3,522.3,0.2
6394,2546,53,1,303.26,
6395,2546,33,2,629.21,
6396,2547,46,4,547.5,0.1
6397,2547,14,4,256.53,0.2
6398,2548,43,5,245.13,0.1
6399,2548,10,4,606.1,0.0
6400,2549,28,4,274.09,0.2
6401,2549,31,3,196.16,
6402,2549,10,4,606.39,0.05
6403,2550,3,1,516.78,0.05
6404,2550,38,1,196.18,0.0
6405,2550,19,4,424.17,
6406,2550,40,1,700.98,0.2
6407,2551,24,5,254.92,0.0
6408,2551,31,5,189.46,
6409,2551,3,4,514.01,0.0
6410,2552,31,4,197.05,
6411,2552,41,1,41.62,0.05
6412,2552,1,3,634.7,0.2
6413,2552,55,2,543.23,0.15
6414,2553,23,4,518.69,0.05
6415,2553,59,2,731.27,0.05
6416,2553,29,5,233.62,
6417,2553,21,3,737.25,0.1
6418,2554,37,1,67.8,0.05
6419,2554,7,1,201.18,0.05
6420,2555,1,5,695.24,0.15
6421,2555,13,1,21.29,0.0
6422,2556,11,4,155.34,0.2
6423,2556,26,5,809.31,0.2
6424,2557,12,5,114.03,0.15
6425,2557,52,2,69.17,0.15
6426,2558,1,4,725.16,
6427,2559,4,1,681.49,0.2
6428,2560,26,4,755.73,0.05
6429,2560,3,2,555.01,0.05
6430,2560,3,3,570.43,0.0
6431,2560,20,1,580.13,0.1
6432,2561,45,3,397.42,0.1
6433,2561,44,1,741.85,0.15
6434,2561,33,5,638.1,
6435,2561,32,2,406.7,0.2
6436,2562,7,2,196.89,0.15
6437,2562,57,1,250.64,0.2
6438,2562,12,1,126.01,0.1
6439,2563,45,1,383.68,0.05
6440,2564,10,4,636.83,0.15
6441,2564,57,2,269.51,0.2
6442,2564,18,3,603.35,0.15
6443,2565,42,4,477.36,
6444,2566,24,2,276.15,
6445,2566,6,5,484.46,0.15
6446,2566,43,5,237.82,0.05
6447,2567,31,2,197.31,0.15
6448,2567,6,2,514.05,0.15
6449,2567,23,2,494.75,0.0
6450,2568,56,3,386.68,0.0
6451,2568,54,2,261.97,0.0
6452,2569,15,1,167.72,0.05
6453,2569,5,2,741.52,0.05
6454,2569,6,1,501.47,0.15
6455,2569,34,5,812.02,0.2
6456,2570,51,3,177.99,0.2
6457,2570,28,2,294.62,0.2
6458,2570,40,1,721.57,0.05
6459,2571,23,2,482.29,0.0
6460,2571,29,2,227.42,0.05
6461,2571,14,1,269.77,0.0
6462,2572,29,4,220.0,0.05
6463,2572,48,1,538.55,0.1
6464,2572,38,4,191.04,0.0
6465,2573,34,2,794.99,0.2
6466,2573,32,3,454.38,
6467,2573,2,2,43.1,0.15
6468,2574,1,3,712.64,0.0
6469,2574,41,3,42.85,0.1
6470,2574,21,3,704.82,0.2
6471,2574,58,5,117.6,
6472,2575,26,3,764.98,0.05
6473,2575,7,3,206.12,0.0
6474,2575,57,2,251.07,0.0
6475,2576,16,5,459.39,0.05
6476,2576,16,4,473.97,0.0
6477,2576,16,5,444.12,0.1
6478,2577,43,2,244.44,0.1
6479,2577,56,3,354.42,0.15
6480,2577,39,2,164.71,0.15
6481,2577,44,1,742.96,0.2
6482,2578,20,1,535.93,0.2
6483,2578,38,1,210.82,0.1
6484,2578,7,5,202.82,0.0
6485,2579,53,5,285.97,0.15
6486,2579,37,5,67.89,0.1
6487,2579,40,3,715.02,
6488,2579,30,4,101.47,0.1
6489,2580,15,4,148.27,
6490,2580,16,4,478.35,0.15
6491,2581,53,2,305.95,0.05
6492,2581,26,2,775.99,
6493,2581,24,1,258.55,0.1
6494,2581,52,3,72.74,
6495,2582,18,3,586.06,0.1
6496,2582,22,1,575.56,0.1
6497,2582,42,5,481.61,0.15
6498,2582,4,2,642.99,0.05
6499,2583,17,3,163.84,0.15
6500,2583,24,3,279.34,0.2
6501,2583,36,1,639.24,0.2
6502,2584,41,5,41.42,0.2
6503,2585,44,4,793.48,0.05
6504,2586,12,2,123.69,0.1
6505,2586,44,3,722.52,0.2
6506,2586,45,1,401.33,0.05
6507,2586,12,1,128.43,0.15
6508,2587,11,1,145.46,0.05
6509,2587,8,4,205.22,0.0
6510,2587,28,1,274.94,0.2
6511,2587,40,4,717.51,
6512,2588,39,3,154.24,0.1
6513,2588,40,4,641.99,0.0
6514,2588,52,1,64.78,0.1
6515,2589,38,5,194.72,0.05
6516,2589,37,3,61.35,0.1
6517,2589,13,4,21.38,
6518,2589,20,2,537.96,
6519,2590,36,5,631.44,
6520,2590,22,3,587.03,0.15
6521,2591,30,1,92.0,0.05
6522,2592,52,3,67.99,0.15
6523,2592,8,5,179.75,0.0
6524,2592,3,4,530.68,0.15
6525,2593,59,5,675.02,
6526,2593,45,4,374.92,0.05
6527,2594,36,4,596.23,
6528,2594,51,4,190.19,0.1
6529,2595,37,1,66.65,0.2
6530,2596,40,2,720.18,0.05
